Order_Id,Custumer_Id ,Sales_Date,Sales_Month,Product,Product_Category,Quantity_Sold ,Unit_Price ,Discount(%),Total_Revenue,Sales_Region ,Revenue_per _sales
222,1597,2024-06-09,Jun-24,Shoes,Clothing,3,"$19,299.54",5%,"$157,987.70",Port Harcourt,"$52,662.57"
223,1850,2024-06-07,Jun-24,Laptop,Electronics,5,"$19,386.28",5%,"$158,700.90",Port Harcourt,"$31,740.18"
224,1790,2024-11-28,Nov-24,Bag,Accessories,2,"$19,473.02",10%,"$159,414.10",Abuja,"$79,707.05"
225,1948,2025-05-30,May-25,Laptop,Electronics,1,"$19,559.76",0%,"$160,127.30",Kano,"$160,127.30"
226,1523,2025-07-02,Jul-25,Tv,Electronics,3,"$19,646.50",0%,"$160,840.50",Kano,"$53,613.50"
227,1110,2024-01-01,Jan-24,Tv,Electronics,3,"$19,733.24",10%,"$161,553.70",Lagos,"$53,851.23"
228,1354,2025-08-25,Aug-25,Shoes,Clothing,4,"$19,819.98",0%,"$162,266.90",Port Harcourt,"$40,566.73"
229,1937,2024-07-20,Jul-24,Watch,Accessories,1,"$19,906.72",0%,"$162,980.10",Kano,"$162,980.10"
230,1857,2025-05-01,May-25,Shirt,Clothing,5,"$19,993.46",10%,"$163,693.30",Lagos,"$32,738.66"
231,1961,2025-07-17,Jul-25,Tv,Electronics,1,"$20,080.20",10%,"$164,406.50",Abuja,"$164,406.50"
232,1899,2025-03-02,Mar-25,Shoes,Clothing,1,"$20,166.94",0%,"$165,119.70",Kano,"$165,119.70"
233,1319,2024-12-20,Dec-24,Laptop,Electronics,3,"$20,253.68",0%,"$165,832.90",Kano,"$55,277.63"
234,1754,2024-12-15,Dec-24,Bag,Accessories,3,"$20,340.42",0%,"$166,546.10",Lagos,"$55,515.37"
235,1187,2024-09-17,Sep-24,Headphones,Accessories,3,"$20,427.16",5%,"$167,259.30",Port Harcourt,"$55,753.10"
236,1838,2024-04-28,Apr-24,Shoes,Clothing,3,"$20,513.90",0%,"$167,972.50",Abuja,"$55,990.83"
237,1105,2025-01-16,Jan-25,Shoes,Clothing,5,"$20,600.64",10%,"$168,685.70",Abuja,"$33,737.14"
238,1783,2024-01-07,Jan-24,Shoes,Clothing,5,"$20,687.38",10%,"$169,398.90",Port Harcourt,"$33,879.78"
239,1947,2025-05-30,May-25,Laptop,Electronics,3,"$20,774.12",0%,"$170,112.10",Abuja,"$56,704.03"
240,1014,2024-10-25,Oct-24,Phone,Electronics,2,"$20,860.86",0%,"$170,825.30",Lagos,"$85,412.65"
241,1361,2023-12-29,Dec-23,Shirt,Clothing,5,"$20,947.60",0%,"$171,538.50",Abuja,"$34,307.70"
242,1657,2024-11-06,Nov-24,Laptop,Electronics,5,"$21,034.34",5%,"$172,251.70",Abuja,"$34,450.34"
243,1402,2025-09-02,Sep-25,Tv,Electronics,4,"$21,121.08",5%,"$172,964.90",Kano,"$43,241.23"
244,1311,2023-10-15,Oct-23,Watch,Accessories,2,"$21,207.82",10%,"$173,678.10",Kano,"$86,839.05"
245,1886,2024-09-08,Sep-24,Phone,Electronics,5,"$21,294.56",0%,"$174,391.30",Port Harcourt,"$34,878.26"
246,1067,2024-07-31,Jul-24,Headphones,Accessories,2,"$21,381.30",5%,"$175,104.50",Port Harcourt,"$87,552.25"
247,1197,2023-12-18,Dec-23,Shirt,Clothing,3,"$21,468.04",0%,"$175,817.70",Abuja,"$58,605.90"
248,1888,2025-06-28,Jun-25,Shoes,Clothing,1,"$21,554.78",10%,"$176,530.90",Kano,"$176,530.90"
249,1665,2025-07-22,Jul-25,Laptop,Electronics,1,"$21,641.52",5%,"$177,244.10",Kano,"$177,244.10"
250,1437,2025-04-01,Apr-25,Bag,Accessories,4,"$21,728.26",10%,"$177,957.30",Abuja,"$44,489.33"
251,1983,2024-11-11,Nov-24,Headphones,Accessories,3,"$21,815.00",10%,"$178,670.50",Lagos,"$59,556.83"
252,1682,2024-11-24,Nov-24,Bag,Accessories,2,"$21,901.74",0%,"$179,383.70",Abuja,"$89,691.85"
253,1480,2025-04-03,Apr-25,Laptop,Electronics,4,"$21,988.48",0%,"$180,096.90",Lagos,"$45,024.23"
254,1566,2025-06-10,Jun-25,Watch,Accessories,2,"$22,075.22",0%,"$180,810.10",Lagos,"$90,405.05"
255,1810,2024-01-28,Jan-24,Watch,Accessories,3,"$22,161.96",5%,"$181,523.30",Kano,"$60,507.77"
256,1670,2025-03-09,Mar-25,Tv,Electronics,1,"$22,248.70",0%,"$182,236.50",Lagos,"$182,236.50"
257,1210,2023-11-17,Nov-23,Shirt,Clothing,2,"$22,335.44",0%,"$182,949.70",Lagos,"$91,474.85"
258,1882,2025-04-13,Apr-25,Bag,Accessories,5,"$22,422.18",0%,"$183,662.90",Lagos,"$36,732.58"
259,1405,2024-12-26,Dec-24,Bag,Accessories,5,"$22,508.92",0%,"$184,376.10",Kano,"$36,875.22"
260,1491,2024-12-05,Dec-24,Tv,Electronics,4,"$22,595.66",10%,"$185,089.30",Abuja,"$46,272.33"
261,1702,2024-10-02,Oct-24,Shirt,Clothing,1,"$22,682.40",0%,"$185,802.50",Lagos,"$185,802.50"
262,1411,2025-09-09,Sep-25,Bag,Accessories,1,"$22,769.14",10%,"$186,515.70",Abuja,"$186,515.70"
263,1017,2024-09-07,Sep-24,Laptop,Electronics,4,"$22,855.88",5%,"$187,228.90",Lagos,"$46,807.23"
264,1148,2024-11-19,Nov-24,Tv,Electronics,3,"$22,942.62",5%,"$187,942.10",Lagos,"$62,647.37"
265,1162,2024-12-27,Dec-24,Bag,Accessories,5,"$23,029.36",0%,"$188,655.30",Port Harcourt,"$37,731.06"
266,1177,2025-08-03,Aug-25,Shirt,Clothing,3,"$23,116.10",0%,"$189,368.50",Abuja,"$63,122.83"
267,1982,2024-03-13,Mar-24,Bag,Accessories,1,"$23,202.84",0%,"$190,081.70",Kano,"$190,081.70"
268,1851,2023-12-06,Dec-23,Tv,Electronics,3,"$23,289.58",0%,"$190,794.90",Abuja,"$63,598.30"
269,1791,2024-02-17,Feb-24,Tv,Electronics,5,"$23,376.32",0%,"$191,508.10",Abuja,"$38,301.62"
270,1445,2023-12-18,Dec-23,Headphones,Accessories,4,"$23,463.06",5%,"$192,221.30",Lagos,"$48,055.33"
271,1791,2024-06-10,Jun-24,Watch,Accessories,1,"$23,549.80",10%,"$192,934.50",Port Harcourt,"$192,934.50"
272,1768,2024-09-25,Sep-24,Tv,Electronics,2,"$23,636.54",10%,"$193,647.70",Kano,"$96,823.85"
273,1502,2024-11-17,Nov-24,Shirt,Clothing,5,"$23,723.28",10%,"$194,360.90",Abuja,"$38,872.18"
274,1308,2025-08-10,Aug-25,Shirt,Clothing,4,"$23,810.02",5%,"$195,074.10",Lagos,"$48,768.53"
275,1827,2025-05-17,May-25,Laptop,Electronics,1,"$23,896.76",5%,"$195,787.30",Abuja,"$195,787.30"
276,1583,2024-04-12,Apr-24,Bag,Accessories,4,"$23,983.50",0%,"$196,500.50",Lagos,"$49,125.13"
277,1740,2025-03-02,Mar-25,Laptop,Electronics,3,"$24,070.24",0%,"$197,213.70",Lagos,"$65,737.90"
278,1695,2025-04-20,Apr-25,Laptop,Electronics,4,"$24,156.98",10%,"$197,926.90",Abuja,"$49,481.73"
279,1191,2025-03-22,Mar-25,Shoes,Clothing,2,"$24,243.72",0%,"$198,640.10",Lagos,"$99,320.05"
280,1710,2025-07-21,Jul-25,Shoes,Clothing,3,"$24,330.46",5%,"$199,353.30",Lagos,"$66,451.10"
281,1695,2025-05-17,May-25,Watch,Accessories,2,"$24,417.20",0%,"$200,066.50",Kano,"$100,033.25"
282,1247,2025-07-10,Jul-25,Laptop,Electronics,1,"$24,503.94",10%,"$200,779.70",Abuja,"$200,779.70"
283,1046,2023-12-03,Dec-23,Bag,Accessories,5,"$24,590.68",10%,"$201,492.90",Abuja,"$40,298.58"
284,1602,2025-04-05,Apr-25,Laptop,Electronics,5,"$24,677.42",5%,"$202,206.10",Abuja,"$40,441.22"
285,1434,2025-09-13,Sep-25,Phone,Electronics,1,"$24,764.16",10%,"$202,919.30",Kano,"$202,919.30"
286,1461,2024-08-03,Aug-24,Laptop,Electronics,1,"$24,850.90",0%,"$203,632.50",Lagos,"$203,632.50"
287,1918,2024-09-01,Sep-24,Headphones,Accessories,5,"$24,937.64",10%,"$204,345.70",Abuja,"$40,869.14"
288,1547,2023-10-08,Oct-23,Shoes,Clothing,4,"$25,024.38",10%,"$205,058.90",Abuja,"$51,264.73"
289,1882,2024-03-13,Mar-24,Laptop,Electronics,4,"$25,111.12",0%,"$205,772.10",Lagos,"$51,443.03"
290,1223,2024-05-22,May-24,Laptop,Electronics,2,"$25,197.86",5%,"$206,485.30",Port Harcourt,"$103,242.65"
291,1287,2024-11-06,Nov-24,Watch,Accessories,3,"$25,284.60",10%,"$207,198.50",Abuja,"$69,066.17"
292,1464,2024-03-31,Mar-24,Watch,Accessories,5,"$25,371.34",5%,"$207,911.70",Abuja,"$41,582.34"
293,1473,2024-06-29,Jun-24,Bag,Accessories,1,"$25,458.08",10%,"$208,624.90",Abuja,"$208,624.90"
294,1504,2024-05-22,May-24,Phone,Electronics,5,"$25,544.82",0%,"$209,338.10",Abuja,"$41,867.62"
295,1252,2025-02-21,Feb-25,Watch,Accessories,4,"$25,631.56",0%,"$210,051.30",Port Harcourt,"$52,512.83"
296,1217,2024-05-31,May-24,Tv,Electronics,1,"$25,718.30",0%,"$210,764.50",Kano,"$210,764.50"
297,1178,2024-11-20,Nov-24,Tv,Electronics,3,"$25,805.04",10%,"$211,477.70",Abuja,"$70,492.57"
298,1860,2025-01-27,Jan-25,Bag,Accessories,4,"$25,891.78",10%,"$212,190.90",Lagos,"$53,047.73"
299,1892,2024-08-10,Aug-24,Shoes,Clothing,2,"$25,978.52",10%,"$212,904.10",Kano,"$106,452.05"
300,1581,2025-02-14,Feb-25,Phone,Electronics,1,"$26,065.26",0%,"$213,617.30",Lagos,"$213,617.30"
301,1220,2024-06-10,Jun-24,Headphones,Accessories,2,"$26,152.00",10%,"$214,330.50",Abuja,"$107,165.25"
302,1870,2025-02-10,Feb-25,Laptop,Electronics,5,"$26,238.74",10%,"$215,043.70",Kano,"$43,008.74"
303,1372,2025-02-27,Feb-25,Shirt,Clothing,4,"$26,325.48",5%,"$215,756.90",Abuja,"$53,939.23"
304,1547,2025-04-07,Apr-25,Bag,Accessories,1,"$26,412.22",0%,"$216,470.10",Port Harcourt,"$216,470.10"
305,1205,2024-04-16,Apr-24,Shirt,Clothing,4,"$26,498.96",10%,"$217,183.30",Abuja,"$54,295.83"
306,1426,2025-05-14,May-25,Bag,Accessories,3,"$26,585.70",0%,"$217,896.50",Lagos,"$72,632.17"
307,1939,2024-09-21,Sep-24,Phone,Electronics,5,"$26,672.44",0%,"$218,609.70",Lagos,"$43,721.94"
308,1925,2024-12-18,Dec-24,Tv,Electronics,5,"$26,759.18",0%,"$219,322.90",Abuja,"$43,864.58"
309,1555,2025-04-02,Apr-25,Shoes,Clothing,3,"$26,845.92",10%,"$220,036.10",Lagos,"$73,345.37"
310,1956,2025-07-22,Jul-25,Bag,Accessories,2,"$26,932.66",0%,"$220,749.30",Lagos,"$110,374.65"
311,1175,2024-09-10,Sep-24,Shirt,Clothing,1,"$27,019.40",10%,"$221,462.50",Kano,"$221,462.50"
312,1987,2024-10-26,Oct-24,Tv,Electronics,5,"$27,106.14",5%,"$222,175.70",Port Harcourt,"$44,435.14"
313,1518,2025-05-03,May-25,Bag,Accessories,4,"$27,192.88",10%,"$222,888.90",Lagos,"$55,722.23"
314,1842,2024-10-08,Oct-24,Bag,Accessories,5,"$27,279.62",0%,"$223,602.10",Port Harcourt,"$44,720.42"
315,1643,2024-04-12,Apr-24,Bag,Accessories,4,"$27,366.36",0%,"$224,315.30",Lagos,"$56,078.83"
316,1090,2025-05-27,May-25,Tv,Electronics,5,"$27,453.10",0%,"$225,028.50",Lagos,"$45,005.70"
317,1039,2025-06-23,Jun-25,Tv,Electronics,5,"$27,539.84",0%,"$225,741.70",Abuja,"$45,148.34"
318,1127,2025-02-07,Feb-25,Phone,Electronics,5,"$27,626.58",0%,"$226,454.90",Abuja,"$45,290.98"
319,1095,2025-08-04,Aug-25,Shirt,Clothing,3,"$27,713.32",0%,"$227,168.10",Abuja,"$75,722.70"
320,1515,2024-11-15,Nov-24,Phone,Electronics,5,"$27,800.06",0%,"$227,881.30",Abuja,"$45,576.26"
321,1830,2024-12-21,Dec-24,Shirt,Clothing,5,"$27,886.80",10%,"$228,594.50",Abuja,"$45,718.90"
322,1312,2025-05-23,May-25,Tv,Electronics,3,"$27,973.54",0%,"$229,307.70",Lagos,"$76,435.90"
323,1665,2025-04-11,Apr-25,Bag,Accessories,3,"$28,060.28",5%,"$230,020.90",Abuja,"$76,673.63"
324,1347,2024-01-12,Jan-24,Watch,Accessories,2,"$28,147.02",10%,"$230,734.10",Port Harcourt,"$115,367.05"
325,1430,2024-02-23,Feb-24,Phone,Electronics,3,"$28,233.76",10%,"$231,447.30",Port Harcourt,"$77,149.10"
326,1063,2024-03-15,Mar-24,Shoes,Clothing,4,"$28,320.50",5%,"$232,160.50",Port Harcourt,"$58,040.13"
327,1493,2024-09-04,Sep-24,Shirt,Clothing,1,"$28,407.24",0%,"$232,873.70",Abuja,"$232,873.70"
328,1441,2023-11-15,Nov-23,Watch,Accessories,2,"$28,493.98",10%,"$233,586.90",Lagos,"$116,793.45"
329,1711,2025-09-11,Sep-25,Watch,Accessories,1,"$28,580.72",5%,"$234,300.10",Abuja,"$234,300.10"
330,1163,2024-09-19,Sep-24,Shirt,Clothing,2,"$28,667.46",0%,"$235,013.30",Port Harcourt,"$117,506.65"
331,1633,2025-02-07,Feb-25,Tv,Electronics,2,"$28,754.20",5%,"$235,726.50",Kano,"$117,863.25"
332,1515,2023-11-01,Nov-23,Tv,Electronics,2,"$28,840.94",10%,"$236,439.70",Port Harcourt,"$118,219.85"
333,1531,2024-11-28,Nov-24,Watch,Accessories,1,"$28,927.68",5%,"$237,152.90",Lagos,"$237,152.90"
334,1612,2024-07-11,Jul-24,Shirt,Clothing,4,"$29,014.42",5%,"$237,866.10",Lagos,"$59,466.53"
335,1226,2025-02-24,Feb-25,Headphones,Accessories,2,"$29,101.16",10%,"$238,579.30",Lagos,"$119,289.65"
336,1862,2024-06-08,Jun-24,Shirt,Clothing,5,"$29,187.90",10%,"$239,292.50",Port Harcourt,"$47,858.50"
337,1646,2024-07-14,Jul-24,Tv,Electronics,2,"$29,274.64",0%,"$240,005.70",Port Harcourt,"$120,002.85"
338,1834,2025-06-06,Jun-25,Phone,Electronics,3,"$29,361.38",0%,"$240,718.90",Abuja,"$80,239.63"
339,1708,2023-09-28,Sep-23,Watch,Accessories,1,"$29,448.12",10%,"$241,432.10",Lagos,"$241,432.10"
340,1091,2025-07-23,Jul-25,Phone,Electronics,5,"$29,534.86",0%,"$242,145.30",Kano,"$48,429.06"
341,1557,2024-05-01,May-24,Bag,Accessories,4,"$29,621.60",5%,"$242,858.50",Abuja,"$60,714.63"
342,1895,2025-02-04,Feb-25,Tv,Electronics,2,"$29,708.34",0%,"$243,571.70",Abuja,"$121,785.85"
343,1750,2025-07-15,Jul-25,Tv,Electronics,3,"$29,795.08",0%,"$244,284.90",Port Harcourt,"$81,428.30"
344,1338,2024-06-22,Jun-24,Bag,Accessories,1,"$29,881.82",0%,"$244,998.10",Port Harcourt,"$244,998.10"
345,1342,2025-08-20,Aug-25,Laptop,Electronics,5,"$29,968.56",10%,"$245,711.30",Abuja,"$49,142.26"
346,1383,2024-01-02,Jan-24,Shoes,Clothing,3,"$30,055.30",5%,"$246,424.50",Abuja,"$82,141.50"
347,1646,2024-01-27,Jan-24,Tv,Electronics,4,"$30,142.04",10%,"$247,137.70",Kano,"$61,784.43"
348,1239,2024-08-02,Aug-24,Tv,Electronics,2,"$30,228.78",0%,"$247,850.90",Lagos,"$123,925.45"
349,1800,2024-02-26,Feb-24,Tv,Electronics,1,"$30,315.52",0%,"$248,564.10",Lagos,"$248,564.10"
350,1138,2025-09-05,Sep-25,Phone,Electronics,2,"$30,402.26",0%,"$249,277.30",Lagos,"$124,638.65"
351,1369,2023-12-10,Dec-23,Phone,Electronics,1,"$30,489.00",0%,"$249,990.50",Lagos,"$249,990.50"
352,1025,2025-07-17,Jul-25,Tv,Electronics,5,"$30,575.74",0%,"$250,703.70",Lagos,"$50,140.74"
353,1369,2024-06-19,Jun-24,Tv,Electronics,1,"$30,662.48",0%,"$251,416.90",Abuja,"$251,416.90"
354,1768,2024-01-07,Jan-24,Phone,Electronics,1,"$30,749.22",0%,"$252,130.10",Lagos,"$252,130.10"
355,1837,2024-09-22,Sep-24,Shirt,Clothing,4,"$30,835.96",0%,"$252,843.30",Abuja,"$63,210.83"
356,1684,2023-10-25,Oct-23,Laptop,Electronics,3,"$30,922.70",0%,"$253,556.50",Kano,"$84,518.83"
357,1809,2025-01-10,Jan-25,Headphones,Accessories,1,"$31,009.44",5%,"$254,269.70",Abuja,"$254,269.70"
358,1238,2024-05-07,May-24,Bag,Accessories,2,"$31,096.18",0%,"$254,982.90",Lagos,"$127,491.45"
359,1712,2023-10-06,Oct-23,Laptop,Electronics,1,"$31,182.92",10%,"$255,696.10",Kano,"$255,696.10"
360,1842,2025-05-21,May-25,Headphones,Accessories,2,"$31,269.66",10%,"$256,409.30",Abuja,"$128,204.65"
361,1077,2025-04-19,Apr-25,Watch,Accessories,1,"$31,356.40",0%,"$257,122.50",Lagos,"$257,122.50"
362,1318,2025-08-12,Aug-25,Shirt,Clothing,2,"$31,443.14",0%,"$257,835.70",Kano,"$128,917.85"
363,1371,2024-12-19,Dec-24,Shirt,Clothing,1,"$31,529.88",5%,"$258,548.90",Lagos,"$258,548.90"
364,1100,2024-01-04,Jan-24,Phone,Electronics,2,"$31,616.62",10%,"$259,262.10",Abuja,"$129,631.05"
365,1152,2023-09-27,Sep-23,Bag,Accessories,2,"$31,703.36",5%,"$259,975.30",Abuja,"$129,987.65"
366,1978,2024-01-27,Jan-24,Phone,Electronics,3,"$31,790.10",5%,"$260,688.50",Abuja,"$86,896.17"
367,1378,2025-01-27,Jan-25,Headphones,Accessories,1,"$31,876.84",0%,"$261,401.70",Lagos,"$261,401.70"
368,1577,2025-05-20,May-25,Bag,Accessories,4,"$31,963.58",0%,"$262,114.90",Abuja,"$65,528.73"
369,1555,2025-06-28,Jun-25,Tv,Electronics,2,"$32,050.32",5%,"$262,828.10",Kano,"$131,414.05"
370,1992,2024-07-30,Jul-24,Shirt,Clothing,4,"$32,137.06",5%,"$263,541.30",Kano,"$65,885.33"
371,1827,2023-12-27,Dec-23,Phone,Electronics,2,"$32,223.80",0%,"$264,254.50",Kano,"$132,127.25"
372,1378,2024-12-05,Dec-24,Bag,Accessories,5,"$32,310.54",5%,"$264,967.70",Lagos,"$52,993.54"
373,1183,2025-05-07,May-25,Watch,Accessories,5,"$32,397.28",0%,"$265,680.90",Abuja,"$53,136.18"
374,1576,2024-05-24,May-24,Phone,Electronics,2,"$32,484.02",10%,"$266,394.10",Port Harcourt,"$133,197.05"
375,1873,2023-12-22,Dec-23,Shirt,Clothing,2,"$32,570.76",0%,"$267,107.30",Abuja,"$133,553.65"
376,1257,2025-02-26,Feb-25,Tv,Electronics,5,"$32,657.50",0%,"$267,820.50",Abuja,"$53,564.10"
377,1522,2025-05-19,May-25,Bag,Accessories,4,"$32,744.24",10%,"$268,533.70",Port Harcourt,"$67,133.43"
378,1400,2024-12-09,Dec-24,Watch,Accessories,5,"$32,830.98",0%,"$269,246.90",Lagos,"$53,849.38"
379,1742,2024-06-13,Jun-24,Tv,Electronics,2,"$32,917.72",0%,"$269,960.10",Lagos,"$134,980.05"
380,1323,2024-03-23,Mar-24,Phone,Electronics,1,"$33,004.46",0%,"$270,673.30",Port Harcourt,"$270,673.30"
381,1314,2024-06-15,Jun-24,Laptop,Electronics,3,"$33,091.20",5%,"$271,386.50",Kano,"$90,462.17"
382,1755,2024-10-15,Oct-24,Bag,Accessories,4,"$33,177.94",0%,"$272,099.70",Kano,"$68,024.93"
383,1549,2024-12-20,Dec-24,Laptop,Electronics,2,"$33,264.68",0%,"$272,812.90",Abuja,"$136,406.45"
384,1974,2024-05-04,May-24,Shirt,Clothing,1,"$33,351.42",0%,"$273,526.10",Lagos,"$273,526.10"
385,1610,2025-03-01,Mar-25,Headphones,Accessories,2,"$33,438.16",5%,"$274,239.30",Lagos,"$137,119.65"
386,1698,2024-07-04,Jul-24,Phone,Electronics,3,"$33,524.90",0%,"$274,952.50",Abuja,"$91,650.83"
387,1490,2024-09-25,Sep-24,Tv,Electronics,1,"$33,611.64",0%,"$275,665.70",Lagos,"$275,665.70"
388,1394,2025-09-11,Sep-25,Shirt,Clothing,5,"$33,698.38",0%,"$276,378.90",Lagos,"$55,275.78"
389,1129,2025-07-18,Jul-25,Headphones,Accessories,1,"$33,785.12",5%,"$277,092.10",Abuja,"$277,092.10"
390,1904,2024-12-29,Dec-24,Phone,Electronics,3,"$33,871.86",0%,"$277,805.30",Lagos,"$92,601.77"
391,1296,2025-02-12,Feb-25,Bag,Accessories,4,"$33,958.60",5%,"$278,518.50",Port Harcourt,"$69,629.63"
392,1364,2025-02-24,Feb-25,Shoes,Clothing,1,"$34,045.34",0%,"$279,231.70",Lagos,"$279,231.70"
393,1056,2024-10-27,Oct-24,Tv,Electronics,1,"$34,132.08",0%,"$279,944.90",Kano,"$279,944.90"
394,1194,2024-09-09,Sep-24,Headphones,Accessories,5,"$34,218.82",0%,"$280,658.10",Lagos,"$56,131.62"
395,1813,2024-09-12,Sep-24,Shirt,Clothing,2,"$34,305.56",0%,"$281,371.30",Port Harcourt,"$140,685.65"
396,1346,2024-01-31,Jan-24,Shirt,Clothing,3,"$34,392.30",0%,"$282,084.50",Abuja,"$94,028.17"
397,1683,2024-06-11,Jun-24,Bag,Accessories,2,"$34,479.04",0%,"$282,797.70",Lagos,"$141,398.85"
398,1322,2025-06-05,Jun-25,Watch,Accessories,5,"$34,565.78",0%,"$283,510.90",Abuja,"$56,702.18"
399,1879,2025-06-13,Jun-25,Bag,Accessories,2,"$34,652.52",0%,"$284,224.10",Lagos,"$142,112.05"
400,1842,2025-03-28,Mar-25,Bag,Accessories,1,"$34,739.26",0%,"$284,937.30",Port Harcourt,"$284,937.30"
401,1254,2025-08-02,Aug-25,Headphones,Accessories,1,"$34,826.00",0%,"$285,650.50",Kano,"$285,650.50"
402,1619,2025-02-07,Feb-25,Phone,Electronics,5,"$34,912.74",0%,"$286,363.70",Abuja,"$57,272.74"
403,1158,2023-11-04,Nov-23,Headphones,Accessories,5,"$34,999.48",5%,"$287,076.90",Abuja,"$57,415.38"
404,1505,2024-12-26,Dec-24,Shoes,Clothing,3,"$35,086.22",5%,"$287,790.10",Abuja,"$95,930.03"
405,1160,2025-05-23,May-25,Headphones,Accessories,3,"$35,172.96",0%,"$288,503.30",Port Harcourt,"$96,167.77"
406,1191,2024-03-31,Mar-24,Tv,Electronics,3,"$35,259.70",0%,"$289,216.50",Abuja,"$96,405.50"
407,1724,2024-11-02,Nov-24,Headphones,Accessories,5,"$35,346.44",0%,"$289,929.70",Lagos,"$57,985.94"
408,1065,2024-03-09,Mar-24,Shirt,Clothing,3,"$35,433.18",10%,"$290,642.90",Kano,"$96,880.97"
409,1972,2023-10-25,Oct-23,Shirt,Clothing,4,"$35,519.92",0%,"$291,356.10",Abuja,"$72,839.03"
410,1492,2024-01-26,Jan-24,Phone,Electronics,4,"$35,606.66",10%,"$292,069.30",Port Harcourt,"$73,017.33"
411,1099,2024-08-08,Aug-24,Watch,Accessories,2,"$35,693.40",0%,"$292,782.50",Port Harcourt,"$146,391.25"
412,1717,2025-04-08,Apr-25,Headphones,Accessories,4,"$35,780.14",10%,"$293,495.70",Port Harcourt,"$73,373.93"
413,1732,2024-07-19,Jul-24,Phone,Electronics,5,"$35,866.88",0%,"$294,208.90",Lagos,"$58,841.78"
414,1565,2024-12-18,Dec-24,Laptop,Electronics,1,"$35,953.62",10%,"$294,922.10",Lagos,"$294,922.10"
415,1370,2023-10-07,Oct-23,Headphones,Accessories,4,"$36,040.36",5%,"$295,635.30",Port Harcourt,"$73,908.83"
416,1287,2024-09-13,Sep-24,Bag,Accessories,4,"$36,127.10",0%,"$296,348.50",Port Harcourt,"$74,087.13"
417,1930,2025-09-04,Sep-25,Watch,Accessories,5,"$36,213.84",10%,"$297,061.70",Kano,"$59,412.34"
418,1682,2024-03-22,Mar-24,Watch,Accessories,3,"$36,300.58",5%,"$297,774.90",Lagos,"$99,258.30"
419,1929,2025-02-15,Feb-25,Laptop,Electronics,4,"$36,387.32",5%,"$298,488.10",Kano,"$74,622.03"
420,1485,2025-08-09,Aug-25,Watch,Accessories,4,"$36,474.06",5%,"$299,201.30",Abuja,"$74,800.33"
421,1256,2025-05-14,May-25,Watch,Accessories,3,"$36,560.80",0%,"$299,914.50",Kano,"$99,971.50"
422,1809,2025-03-17,Mar-25,Shoes,Clothing,5,"$36,647.54",0%,"$300,627.70",Lagos,"$60,125.54"
423,1344,2025-02-11,Feb-25,Headphones,Accessories,3,"$36,734.28",0%,"$301,340.90",Lagos,"$100,446.97"
424,1964,2024-03-18,Mar-24,Phone,Electronics,2,"$36,821.02",0%,"$302,054.10",Lagos,"$151,027.05"
425,1674,2023-10-21,Oct-23,Headphones,Accessories,4,"$36,907.76",0%,"$302,767.30",Port Harcourt,"$75,691.83"
426,1266,2023-10-28,Oct-23,Phone,Electronics,4,"$36,994.50",0%,"$303,480.50",Abuja,"$75,870.13"
427,1470,2024-05-27,May-24,Laptop,Electronics,1,"$37,081.24",10%,"$304,193.70",Kano,"$304,193.70"
428,1141,2025-02-05,Feb-25,Shoes,Clothing,2,"$37,167.98",10%,"$304,906.90",Kano,"$152,453.45"
429,1423,2024-02-20,Feb-24,Phone,Electronics,3,"$37,254.72",0%,"$305,620.10",Abuja,"$101,873.37"
430,1086,2025-03-26,Mar-25,Tv,Electronics,1,"$37,341.46",0%,"$306,333.30",Lagos,"$306,333.30"
431,1461,2025-02-07,Feb-25,Bag,Accessories,2,"$37,428.20",5%,"$307,046.50",Lagos,"$153,523.25"
432,1904,2024-04-13,Apr-24,Laptop,Electronics,3,"$37,514.94",0%,"$307,759.70",Abuja,"$102,586.57"
433,1458,2025-05-10,May-25,Headphones,Accessories,2,"$37,601.68",0%,"$308,472.90",Kano,"$154,236.45"
434,1965,2024-05-28,May-24,Shirt,Clothing,4,"$37,688.42",0%,"$309,186.10",Lagos,"$77,296.53"
435,1840,2023-12-24,Dec-23,Phone,Electronics,3,"$37,775.16",0%,"$309,899.30",Lagos,"$103,299.77"
436,1641,2025-05-25,May-25,Shoes,Clothing,3,"$37,861.90",0%,"$310,612.50",Lagos,"$103,537.50"
437,1045,2024-10-11,Oct-24,Watch,Accessories,5,"$37,948.64",10%,"$311,325.70",Lagos,"$62,265.14"
438,1564,2024-05-11,May-24,Headphones,Accessories,5,"$38,035.38",10%,"$312,038.90",Kano,"$62,407.78"
439,1924,2024-03-05,Mar-24,Laptop,Electronics,5,"$38,122.12",5%,"$312,752.10",Port Harcourt,"$62,550.42"
440,1492,2024-08-30,Aug-24,Shoes,Clothing,3,"$38,208.86",10%,"$313,465.30",Abuja,"$104,488.43"
441,1864,2024-04-26,Apr-24,Laptop,Electronics,4,"$38,295.60",0%,"$314,178.50",Kano,"$78,544.63"
442,1329,2025-01-03,Jan-25,Laptop,Electronics,5,"$38,382.34",5%,"$314,891.70",Lagos,"$62,978.34"
443,1271,2024-05-15,May-24,Laptop,Electronics,3,"$38,469.08",10%,"$315,604.90",Kano,"$105,201.63"
